movieId,title,runtime,countries,year,plot
5146,Vampire Hunter D: Bloodlust (Banpaia hantâ D),103,"[Japan, USA]",2000,"When a girl is abducted by a vampire, a legendary bounty hunter is hired to bring her back."
5147,Wild Strawberries (Smultronstället),91,[Sweden],1957,"After living a life marked by coldness, an aging professor is forced to confront the emptiness of his existence."
5151,40 Days and 40 Nights,96,"[USA, UK, France]",2002,"After a brutal break-up, a young man vows to stay celibate during the forty days of Lent, but finds the girl of his dreams and is unable to do anything about it."
5152,We Were Soldiers,138,"[USA, Germany]",2002,The story of the first major battle of the American phase of the Vietnam War and the soldiers on both sides that fought it.
5153,Trouble Every Day,101,"[France, Germany, Japan]",2001,"Shane and June Brown are an American couple honeymooning in Paris in an effort to nurture their new life together, a life complicated by Shane's mysterious and frequent visits to a medical ..."
5159,Ferngully: The Last Rainforest,76,"[Australia, USA]",1992,"The magical inhabitants of a rain-forest fight to save their home, which is threatened by logging and a polluting force of destruction called Hexxus."
5161,Intersection,98,[USA],1994,"Vincent Eastman has to choose between his wife of 16 years, Sally, and his new love, Olivia. Frequent flashbacks explain the background to the marriage and the affair."
5164,"Troll in Central Park, A",76,"[Ireland, USA]",1994,"Stanley is a kindhearted, popular troll who can create flowers with a mere touch. When Gnorga, the mean-spirited Queen of the Kingdom of Trolls discovers Stanley's secret, she banishes him ..."
5165,Zombie (a.k.a. Zombie 2: The Dead Are Among Us) (Zombi 2),91,[Italy],1979,Strangers looking for a woman's father arrive at a tropical island where a doctor desperately searches for the cause and cure of a recent epidemic of the undead.
5167,My Favorite Brunette,87,[USA],1947,"Shortly before his execution on the death row in San Quentin, amateur sleuth and baby photographer Ronnie Jackson, tells reporters how he got there."
5168,Royal Wedding,93,[USA],1951,Tom and Ellen Bowen are a brother and sister dance act whose show closes in New York. Their agent books them in London for the same period as the Royal Wedding. They travel by ship where ...
5169,Scarlet Street,103,[USA],1945,"When a man in mid-life crisis befriends a young woman, her venal fiancé persuades her to con him out of some of the fortune she thinks he has."
5170,All About the Benjamins,95,"[USA, Germany]",2002,"A bounty hunter is on the trail of a conman who skipped bail. The two wind up in a deserted warehouse where they witness a diamond scam in action, caught in the midst they put their ..."
5171,"Time Machine, The",96,[USA],2002,"Hoping to alter the events of the past, a 19th century inventor instead travels 800,000 years into the future, where he finds humankind divided into two warring races."
5172,Full Frontal,101,[USA],2002,"A day in the life of a group of men and women in Hollywood, in the hours leading up to a friend's birthday party."
5177,"Magnificent Ambersons, The",88,[USA],1942,The spoiled young heir to the decaying Amberson fortune comes between his widowed mother and the man she has always loved.
5179,Gloria,123,[USA],1980,"When a young boy's family is killed by the mob, their tough neighbor Gloria becomes his reluctant guardian. In possession of a book that the gangsters want, the pair go on the run in New York."
5180,"Great Rock 'n' Roll Swindle, The",103,[UK],1980,"A rather incoherent post-breakup Sex Pistols documentary, told from the point of view of Pistols manager Malcolm McLaren, whose (arguable) position is that the Sex Pistols in particular ..."
5182,Hawk the Slayer,90,[UK],1980,"With the aid of his companions, a man seeks to defeat his evil brother who has taken a nun hostage."
5186,Honeysuckle Rose (a.k.a. On the Road Again),119,[USA],1980,"Willie Nelson is a country singer on the road caught in a romantic triangle with Dyan Cannon and Amy Irving, the daughter of one of his longtime musical sidekick."
5187,Hopscotch,106,[USA],1980,"Grounded with a desk job by incompetent superiors, a clever CIA agent retires and writes a tell all memoir that will embarrass his bosses, prompting him to go on the run and elude them."
5193,"Jazz Singer, The",115,[USA],1980,The son of a Jewish Cantor must defy the traditions of his religious father in order to pursue his dream of being a popular singer.
5198,"Long Good Friday, The",114,[UK],1980,"Harold, a prosperous English gangster, is about to close a lucrative new deal when bombs start showing up in very inconvenient places. A mysterious syndicate is trying to muscle in on his ..."
5199,"Long Riders, The",100,[USA],1980,"The origins, exploits and the ultimate fate of the Jesse James gang is told in a sympathetic portrayal of the bank robbers made up of brothers who begin their legendary bank raids because of revenge."
5202,Mon oncle d'Amérique,125,[France],1980,"Prof. Henri Laborit uses the stories of the lives of three people to discuss behaviorist theories of survival, combat, rewards and punishment, and anxiety. René is a technical manager at a ..."
5203,The Monster Club,104,[UK],1981,"A writer of horror stories is invited to a monster club by a mysterious old gentleman. There, three gruesome stories are told to him; between each story some musicians play their songs."
5205,Motel Hell,101,[USA],1980,"A seemingly friendly farmer and his sister kidnap unsuspecting travelers and bury them alive, using them to create the special ingredient of their famous roadside fritters."
5208,"Ninth Configuration, The (a.k.a. Twinkle, Twinkle, Killer Kane)",118,[USA],1980,A new commanding officer arrives at a remote castle serving as an insane asylum for crazy and AWOL U.S. Army soldiers where he attempts to rehabilitate them by allowing them to live out ...
5210,"Burial Ground (a.k.a. Zombie Horror) (a.k.a. Zombie 3) (Notti del Terrore, Le)",85,[Italy],1981,A professor opens a crypt and reanimates rotten zombies. The zombies attack a jet-set-group which is celebrating a party in a villa nearby...
5214,"Oh, God!",98,[USA],1977,"When God appears to an assistant grocery manager as a good natured old man, the Almighty selects him as his messenger for the modern world."
5218,Ice Age,81,[USA],2002,"Set during the Ice Age, a sabertooth tiger, a sloth, and a wooly mammoth find a lost human infant, and they try to return him to his tribe."
5219,Resident Evil,100,"[UK, Germany, France, USA]",2002,"A special military unit fights a powerful, out-of-control supercomputer and hundreds of scientists who have mutated into flesh-eating creatures after a laboratory accident."
5220,Showtime,95,"[USA, Australia]",2002,A spoof of buddy cop movies where two very different cops are forced to team up on a new reality based T.V. cop show.
5222,Kissing Jessica Stein,97,[USA],2001,A woman searching for the perfect man instead discovers the perfect woman.
5223,Pauline & Paulette (Pauline en Paulette),78,"[Belgium, France, Netherlands]",2001,"Pauline is a 'little girl of 66 years old'. She is intellectually disabled and been cared after by her sister Martha. When Martha dies, her two younger sisters, Paulette and Cecile have to ..."
5224,Promises,106,[USA],2001,"Several Jewish and Palestinian children are followed for three years and put in touch with each other, in this alternative look at the Jewish-Palestinian conflict. The three filmmakers ..."
5225,And Your Mother Too (Y tu mamá también),106,[Mexico],2001,"In Mexico, two teenage boys and an attractive older woman embark on a road trip and learn a thing or two about life, friendship, sex, and each other."
5226,All the Right Moves,91,[USA],1983,A high school footballer desperate for a scholarship and his headstrong coach clash in a dying Pennsylvania steel town.
5227,Barabbas,137,"[Italy, USA]",1961,"Barabbas, the criminal that Pontius Pilate induced the populace to vote to set free, so that Christ could be crucified, is haunted by the image of Jesus for the rest of his life."
5229,I Think I Do,90,[USA],1997,A screwball comedy about a gay couple at a straight couple's wedding.
5230,"Paleface, The",91,[USA],1948,"Calamity Jane is despatched to find out who's smuggling rifles to the Indians, and winds up married to a hapless correspondence school dentist as part of her cover."
5231,Road to Morocco,82,[USA],1942,"Two carefree castaways on a desert shore find an Arabian Nights city, where they compete for the luscious Princess Shalmar."
5232,Road to Singapore,85,[USA],1940,Bing Crosby and Bob Hope star in the first of the 'Road to' movies as two playboys trying to forget previous romances in Singapore - until they meet Dorothy Lamour.
5233,Road to Utopia,90,[USA],1945,"At the turn of the century, Duke and Chester, two vaudeville performers, go to Alaska to make their fortune. On the ship to Skagway, they find a map to a secret gold mine, which had been ..."
5234,Road to Zanzibar,91,[USA],1941,"Stranded in Africa, Chuck and his pal Fearless have comic versions of jungle adventures, featuring two attractive con-women."
5236,"Tale of Springtime, A (Conte de Printemps)",108,[France],1990,"Simple conversations engender complicated human interactions. Jeanne is open and even-tempered, a philosophy teacher at a lycée. Her fiancé is away and she doesn't want to stay at his messy..."
5237,Taps,126,[USA],1981,Military cadets take extreme measures to insure the future of their academy when its existence is threatened by local condo developers.
